29.0, 301.0, 865.0, 2932.0, 1166.0, 1063.0, 1014.0, 1373.0, 1757.0, 2918.0, 13384.0, 58833.0, 9380.0, 1022.0, 736.0, 802.0, 660.0, 831.0, 644.0, 431.0, 362.0, 302.0, 274.0, 189.0, 420.0, 
25.0, 274.0, 834.0, 2937.0, 1218.0, 1063.0, 1045.0, 1291.0, 1844.0, 2796.0, 13345.0, 59346.0, 8892.0, 1061.0, 767.0, 791.0, 671.0, 860.0, 620.0, 402.0, 393.0, 327.0, 274.0, 188.0, 448.0, 
24.0, 271.0, 839.0, 2902.0, 1255.0, 1033.0, 1000.0, 1334.0, 1826.0, 2804.0, 13172.0, 60039.0, 8477.0, 993.0, 721.0, 814.0, 725.0, 833.0, 600.0, 408.0, 403.0, 333.0, 275.0, 183.0, 424.0, 
25.0, 275.0, 745.0, 2924.0, 1345.0, 1024.0, 944.0, 1336.0, 1931.0, 2761.0, 13492.0, 59556.0, 8578.0, 982.0, 751.0, 777.0, 716.0, 871.0, 612.0, 433.0, 371.0, 344.0, 294.0, 193.0, 264.0, 
21.0, 249.0, 740.0, 2884.0, 1332.0, 1115.0, 934.0, 1302.0, 1953.0, 2775.0, 13714.0, 59424.0, 8452.0, 1028.0, 727.0, 775.0, 726.0, 844.0, 627.0, 397.0, 430.0, 340.0, 275.0, 189.0, 267.0, 
35.0, 234.0, 727.0, 2977.0, 1326.0, 943.0, 937.0, 1352.0, 1964.0, 2785.0, 13628.0, 59486.0, 8428.0, 1025.0, 744.0, 747.0, 735.0, 868.0, 638.0, 419.0, 468.0, 348.0, 234.0, 223.0, 321.0, 
19.0, 252.0, 711.0, 3022.0, 1208.0, 955.0, 930.0, 1478.0, 1882.0, 2763.0, 13562.0, 59722.0, 8128.0, 1123.0, 770.0, 815.0, 744.0, 840.0, 659.0, 429.0, 457.0, 314.0, 267.0, 203.0, 555.0, 
19.0, 246.0, 750.0, 3024.0, 1012.0, 982.0, 934.0, 1447.0, 1972.0, 2827.0, 15067.0, 59440.0, 6740.0, 1174.0, 889.0, 843.0, 820.0, 824.0, 619.0, 396.0, 491.0, 311.0, 290.0, 160.0, 459.0, 
18.0, 264.0, 566.0, 2881.0, 1292.0, 977.0, 952.0, 1373.0, 1831.0, 3022.0, 14555.0, 59533.0, 6860.0, 1366.0, 945.0, 864.0, 771.0, 845.0, 625.0, 448.0, 482.0, 347.0, 270.0, 173.0, 596.0, 
21.0, 271.0, 529.0, 2841.0, 1370.0, 986.0, 985.0, 1331.0, 1901.0, 3009.0, 14586.0, 59225.0, 7039.0, 1377.0, 857.0, 818.0, 782.0, 873.0, 689.0, 489.0, 481.0, 327.0, 272.0, 193.0, 460.0, 
37.0, 272.0, 607.0, 2857.0, 1278.0, 949.0, 919.0, 1430.0, 1887.0, 2994.0, 14346.0, 59316.0, 7145.0, 1406.0, 823.0, 859.0, 788.0, 839.0, 706.0, 487.0, 472.0, 335.0, 282.0, 211.0, 563.0, 
39.0, 286.0, 667.0, 2770.0, 1376.0, 884.0, 936.0, 1375.0, 1942.0, 2899.0, 14464.0, 59060.0, 7132.0, 1441.0, 885.0, 845.0, 789.0, 925.0, 715.0, 503.0, 482.0, 329.0, 257.0, 208.0, 719.0, 
30.0, 258.0, 686.0, 2804.0, 1332.0, 925.0, 973.0, 1339.0, 1926.0, 2915.0, 14244.0, 58999.0, 7377.0, 1438.0, 901.0, 843.0, 774.0, 927.0, 699.0, 456.0, 542.0, 347.0, 314.0, 199.0, 464.0, 
14.0, 221.0, 720.0, 2842.0, 1374.0, 911.0, 989.0, 1256.0, 1939.0, 2983.0, 14220.0, 58924.0, 7409.0, 1580.0, 861.0, 792.0, 782.0, 918.0, 723.0, 459.0, 535.0, 313.0, 310.0, 210.0, 307.0, 
13.0, 240.0, 721.0, 2827.0, 1409.0, 892.0, 976.0, 1382.0, 1935.0, 2867.0, 14794.0, 58585.0, 7205.0, 1509.0, 832.0, 858.0, 796.0, 939.0, 693.0, 456.0, 521.0, 352.0, 269.0, 203.0, 486.0, 
37.0, 190.0, 638.0, 2677.0, 1496.0, 1037.0, 996.0, 1365.0, 1899.0, 2963.0, 15405.0, 58015.0, 7075.0, 1427.0, 944.0, 849.0, 815.0, 916.0, 728.0, 433.0, 538.0, 365.0, 282.0, 185.0, 221.0, 
19.0, 225.0, 604.0, 2617.0, 1610.0, 1140.0, 1014.0, 1257.0, 1851.0, 2958.0, 15803.0, 57708.0, 6979.0, 1491.0, 874.0, 869.0, 765.0, 921.0, 719.0, 486.0, 532.0, 344.0, 338.0, 175.0, 197.0, 
27.0, 201.0, 605.0, 2635.0, 1689.0, 1044.0, 1023.0, 1314.0, 1874.0, 2900.0, 16141.0, 57290.0, 7044.0, 1502.0, 894.0, 848.0, 777.0, 888.0, 737.0, 529.0, 545.0, 347.0, 251.0, 174.0, 289.0, 
24.0, 161.0, 525.0, 2739.0, 1721.0, 1065.0, 1037.0, 1238.0, 2009.0, 3073.0, 16244.0, 56893.0, 7100.0, 1472.0, 936.0, 811.0, 780.0, 903.0, 714.0, 530.0, 530.0, 355.0, 270.0, 162.0, 348.0, 
17.0, 173.0, 683.0, 2970.0, 1466.0, 967.0, 930.0, 1352.0, 2073.0, 2970.0, 16820.0, 56357.0, 7087.0, 1510.0, 890.0, 810.0, 765.0, 889.0, 717.0, 479.0, 577.0, 345.0, 291.0, 161.0, 461.0, 
11.0, 179.0, 738.0, 2957.0, 1372.0, 967.0, 1007.0, 1413.0, 2087.0, 2954.0, 16568.0, 56546.0, 7134.0, 1446.0, 903.0, 802.0, 761.0, 906.0, 675.0, 509.0, 602.0, 339.0, 241.0, 152.0, 299.0, 
13.0, 189.0, 780.0, 2941.0, 1385.0, 937.0, 1070.0, 1384.0, 2114.0, 2921.0, 16638.0, 56319.0, 7214.0, 1417.0, 945.0, 778.0, 743.0, 874.0, 723.0, 530.0, 581.0, 348.0, 270.0, 171.0, 355.0, 
19.0, 126.0, 700.0, 2742.0, 1667.0, 973.0, 971.0, 1421.0, 2190.0, 3136.0, 18844.0, 54547.0, 6498.0, 1551.0, 893.0, 854.0, 789.0, 889.0, 683.0, 535.0, 534.0, 346.0, 315.0, 100.0, 197.0, 
37.0, 165.0, 727.0, 2778.0, 1673.0, 969.0, 897.0, 1399.0, 2279.0, 2922.0, 18311.0, 54986.0, 6685.0, 1506.0, 910.0, 832.0, 773.0, 811.0, 761.0, 501.0, 551.0, 388.0, 318.0, 138.0, 227.0, 
42.0, 163.0, 847.0, 2743.0, 1722.0, 983.0, 906.0, 1365.0, 2191.0, 2819.0, 18205.0, 55106.0, 6695.0, 1513.0, 871.0, 822.0, 769.0, 881.0, 741.0, 468.0, 553.0, 441.0, 289.0, 168.0, 289.0, 
35.0, 178.0, 901.0, 2793.0, 1647.0, 971.0, 966.0, 1409.0, 2089.0, 2796.0, 17864.0, 55409.0, 6732.0, 1558.0, 839.0, 800.0, 748.0, 866.0, 710.0, 536.0, 554.0, 405.0, 332.0, 162.0, 436.0, 
38.0, 177.0, 934.0, 2813.0, 1613.0, 964.0, 993.0, 1335.0, 2232.0, 2711.0, 17910.0, 55201.0, 6896.0, 1560.0, 821.0, 740.0, 761.0, 815.0, 730.0, 526.0, 614.0, 441.0, 296.0, 160.0, 455.0, 
36.0, 181.0, 926.0, 2785.0, 1661.0, 984.0, 973.0, 1365.0, 2215.0, 2762.0, 18024.0, 54839.0, 7073.0, 1536.0, 865.0, 755.0, 671.0, 827.0, 732.0, 550.0, 625.0, 412.0, 319.0, 160.0, 364.0, 
42.0, 165.0, 887.0, 2856.0, 1608.0, 984.0, 942.0, 1528.0, 2008.0, 2728.0, 17984.0, 54799.0, 7258.0, 1545.0, 849.0, 784.0, 662.0, 825.0, 737.0, 545.0, 597.0, 442.0, 321.0, 171.0, 421.0, 
41.0, 216.0, 754.0, 2955.0, 1674.0, 1072.0, 899.0, 1303.0, 2036.0, 2871.0, 17722.0, 54907.0, 7376.0, 1468.0, 852.0, 732.0, 701.0, 854.0, 763.0, 511.0, 622.0, 414.0, 339.0, 183.0, 471.0, 
44.0, 205.0, 737.0, 2991.0, 1670.0, 1076.0, 887.0, 1230.0, 2095.0, 2865.0, 18046.0, 54557.0, 7404.0, 1457.0, 846.0, 746.0, 697.0, 863.0, 738.0, 530.0, 632.0, 415.0, 365.0, 196.0, 300.0, 
29.0, 200.0, 746.0, 2909.0, 1683.0, 1035.0, 1031.0, 1289.0, 2029.0, 2988.0, 17994.0, 54461.0, 7409.0, 1499.0, 837.0, 719.0, 702.0, 903.0, 761.0, 482.0, 627.0, 404.0, 378.0, 183.0, 462.0, 
23.0, 173.0, 690.0, 2973.0, 1681.0, 1058.0, 951.0, 1459.0, 2101.0, 2857.0, 18142.0, 54281.0, 7458.0, 1469.0, 872.0, 673.0, 725.0, 834.0, 716.0, 587.0, 548.0, 474.0, 369.0, 184.0, 366.0, 
26.0, 198.0, 678.0, 2999.0, 1631.0, 1206.0, 923.0, 1302.0, 2087.0, 2975.0, 18167.0, 54197.0, 7430.0, 1536.0, 852.0, 690.0, 653.0, 849.0, 729.0, 535.0, 608.0, 510.0, 334.0, 188.0, 385.0, 
26.0, 199.0, 675.0, 3018.0, 1619.0, 1199.0, 919.0, 1308.0, 2094.0, 2969.0, 18414.0, 54073.0, 7301.0, 1536.0, 854.0, 697.0, 652.0, 840.0, 733.0, 525.0, 610.0, 512.0, 339.0, 189.0, 339.0, 
26.0, 239.0, 607.0, 2955.0, 1804.0, 1168.0, 992.0, 1184.0, 2213.0, 3159.0, 18166.0, 54053.0, 7422.0, 1434.0, 844.0, 719.0, 648.0, 811.0, 703.0, 520.0, 580.0, 496.0, 379.0, 176.0, 366.0, 
31.0, 243.0, 618.0, 2932.0, 1849.0, 1145.0, 1025.0, 1180.0, 2201.0, 3186.0, 18360.0, 53986.0, 7207.0, 1474.0, 867.0, 719.0, 660.0, 766.0, 714.0, 504.0, 620.0, 460.0, 370.0, 181.0, 318.0, 
28.0, 160.0, 627.0, 2808.0, 1952.0, 991.0, 1106.0, 1330.0, 2529.0, 2796.0, 20786.0, 53027.0, 5803.0, 1638.0, 802.0, 756.0, 664.0, 764.0, 686.0, 483.0, 656.0, 433.0, 338.0, 151.0, 422.0, 
316.0, 5755.0, 6464.0, 8337.0, 3482.0, 8644.0, 6474.0, 3218.0, 2197.0, 13860.0, 22194.0, 3759.0, 2361.0, 1779.0, 1365.0, 1356.0, 1196.0, 1592.0, 1761.0, 2590.0, 1618.0, 694.0, 277.0, 57.0, 54.0, 
344.0, 5829.0, 6448.0, 8207.0, 3245.0, 8249.0, 6389.0, 3446.0, 2241.0, 13927.0, 22346.0, 3651.0, 2344.0, 1796.0, 1321.0, 1355.0, 1247.0, 1453.0, 1625.0, 2724.0, 2019.0, 750.0, 314.0, 85.0, 45.0, 
274.0, 6489.0, 5869.0, 8175.0, 3134.0, 7993.0, 5945.0, 3587.0, 2174.0, 13859.0, 22614.0, 3371.0, 2226.0, 1744.0, 1325.0, 1403.0, 1250.0, 1550.0, 1605.0, 2716.0, 2698.0, 837.0, 389.0, 125.0, 24.0, 
313.0, 6325.0, 6101.0, 8216.0, 3144.0, 7485.0, 6318.0, 3592.0, 2032.0, 14027.0, 22987.0, 3111.0, 2221.0, 1638.0, 1202.0, 1288.0, 1254.0, 1543.0, 1500.0, 2803.0, 2820.0, 850.0, 434.0, 126.0, 94.0, 
284.0, 6361.0, 6226.0, 8052.0, 3382.0, 7226.0, 6555.0, 3709.0, 2056.0, 14429.0, 22759.0, 2811.0, 2124.0, 1495.0, 1161.0, 1265.0, 1177.0, 1550.0, 1530.0, 2855.0, 2839.0, 904.0, 423.0, 154.0, 97.0, 
337.0, 6179.0, 6212.0, 8184.0, 3382.0, 6756.0, 6174.0, 3898.0, 2108.0, 14910.0, 22742.0, 3100.0, 2022.0, 1471.0, 1157.0, 1253.0, 1161.0, 1331.0, 1398.0, 2873.0, 3029.0, 1004.0, 506.0, 148.0, 137.0, 
360.0, 5979.0, 6115.0, 8264.0, 3480.0, 6191.0, 6084.0, 4065.0, 2150.0, 14790.0, 22430.0, 2953.0, 2134.0, 1602.0, 1366.0, 1363.0, 1160.0, 1367.0, 1350.0, 3086.0, 3260.0, 1060.0, 572.0, 165.0, 30.0, 
414.0, 5822.0, 6013.0, 8352.0, 3524.0, 6131.0, 6090.0, 3984.0, 2271.0, 15217.0, 22152.0, 2837.0, 2146.0, 1677.0, 1314.0, 1390.0, 1141.0, 1274.0, 1385.0, 3022.0, 3273.0, 934.0, 781.0, 190.0, 114.0, 
326.0, 5651.0, 5830.0, 8774.0, 3453.0, 6646.0, 5592.0, 3888.0, 2323.0, 15202.0, 22681.0, 2706.0, 2021.0, 1624.0, 1355.0, 1341.0, 1095.0, 1242.0, 1413.0, 3092.0, 3224.0, 858.0, 710.0, 281.0, 120.0, 
302.0, 5515.0, 5750.0, 9090.0, 3521.0, 6526.0, 5400.0, 3772.0, 2450.0, 15766.0, 22274.0, 2530.0, 1839.0, 1419.0, 1133.0, 1245.0, 1164.0, 1517.0, 1625.0, 3179.0, 3534.0, 896.0, 644.0, 240.0, 69.0, 
333.0, 5473.0, 5693.0, 9458.0, 3480.0, 6434.0, 5383.0, 3803.0, 2369.0, 16034.0, 21972.0, 2490.0, 1730.0, 1253.0, 1073.0, 1211.0, 1143.0, 1420.0, 1530.0, 3332.0, 3938.0, 1007.0, 544.0, 223.0, 50.0, 
